machine_type,maintenance_interval,operating_mode,environment,vibration_level_mm_s,temperature_F,pressure_PSI,load_factor,days_to_failure
CNC Mill,90,Overload,Dusty,1.900679870171986,77.29641416389869,100.03358126386453,0.9294075660702069,108.1155133373567
CNC Mill,60,Overload,Outdoor,2.3164838253004043,65.78050472934939,126.49465910583811,0.6284228289176729,125.90268608839293
Motor,120,Production,Outdoor,2.560952855491067,70.32442890179317,82.05719694646102,0.3949451860214621,138.47624247361023
Pump,120,Overload,Humid,1.590798034735658,74.8486993063903,95.39794728327108,0.25403101779898596,152.45465752010728
CNC Mill,180,Idle,Indoor,1.5830078229002664,66.55883382833875,101.81292818539598,0.9821351844361504,109.17603589275791
Pump,120,Overload,Dusty,1.9303539941116854,72.43859405964574,86.96812379260741,0.9830199980763584,114.27300606675541
Lathe,60,Standby,Outdoor,1.6923854046460385,51.35097574609385,95.1567039313209,0.9249769482350347,130.96010692691476
Compressor,60,Production,Indoor,1.1793733988200685,82.1151599026874,108.91749710124336,0.7856691498778192,131.5221063558426
CNC Mill,120,Idle,Indoor,1.5017036318385242,87.27151674122793,88.66442519940261,0.32577954374561824,143.94530551202982
Motor,60,Production,Outdoor,1.3838394264812797,79.54363707498659,94.92036236904731,0.8170004834976307,122.6650078835757
Lathe,180,Idle,Dusty,2.6042252540090765,97.6425812793778,93.52969109621071,0.40879301727117257,121.22942453624022
Pump,30,Standby,Humid,2.8514135030046392,81.82096227599894,98.44289978298494,0.3267730981550452,111.53104722061028
Conveyor,180,Production,Indoor,1.4522832713527065,86.4280963877756,103.64727571934863,0.7448653584662795,123.95221305168539
Lathe,180,Overload,Humid,2.2730367565685556,87.38362832510111,108.79841152160319,0.07965392762042289,140.20305346712783
CNC Mill,60,Idle,Dusty,2.436758212234875,47.48986643414365,129.06331452943508,0.04856272329566169,164.35897538543352
Pump,30,Production,Dusty,1.2538656066700682,79.23673198749563,60.12285352218682,0.4479536971811856,154.0849402407103
Compressor,60,Overload,Humid,2.0804894735894996,61.17065049683219,97.48912991191837,0.4456388008221619,139.38927618854834
Lathe,90,Production,Dusty,3.266758082673263,63.190965484291944,79.53345891636711,0.8956441530638349,94.25197721254045
CNC Mill,60,Production,Indoor,2.3385734331788153,64.93026728198085,94.21944999023643,0.1261530962878168,150.8456769534286
Motor,60,Production,Humid,1.8773497293337347,71.87284199982624,113.21300996041117,0.12328392745241279,160.6190192378395
Conveyor,60,Idle,Dusty,1.7199067373908954,81.50459960737697,117.96688783213567,0.14745260047490116,157.6405876615639
Pump,30,Overload,Humid,0.9887692076395527,79.33989825006704,118.67071865227612,0.029736261294602606,171.37578593495064
Lathe,60,Standby,Indoor,2.235236828058366,74.87418617182402,118.52938772275635,0.07173173781490838,151.4610904693568
Lathe,30,Idle,Dusty,2.9739083936271578,82.2268344120596,97.39097392569357,0.659869866829039,103.33118054233941
Compressor,120,Idle,Indoor,1.5932281228010396,82.83486321592103,120.97795412060745,0.4315843291175092,139.55923974589388
Compressor,90,Idle,Dusty,1.0322076602414694,79.42624189233345,123.95274691908764,0.7636030670880136,138.331481164764
Motor,30,Standby,Outdoor,1.6678879093233878,57.75495213925214,102.08200681812265,0.9925977185816602,123.23581862420431
Conveyor,120,Overload,Dusty,2.4407998729891043,67.60667210643275,117.65854902351344,0.6590346810990013,120.21838542762391
Motor,30,Overload,Humid,1.7857499975889572,75.26327833942649,100.61855527774867,0.050455570620123735,152.35055078893893
CNC Mill,30,Overload,Dusty,1.5897659535434558,82.33452883141085,121.15348773326318,0.10456286475434151,152.21946641536525
CNC Mill,90,Production,Indoor,2.0095774575289296,61.714203422760136,97.57505143954663,0.8810040848147078,123.98992244517191
Motor,180,Production,Indoor,2.1148503735839275,74.88654810224719,90.85719277460223,0.5274959445582615,122.83198186518919
